mainHeader	weeks	useIt	FurtherProcess	question	category	group
v13430_1_mnpmicacomplications_txtcomplication	12 weeks	x	0	what kind of	eg symptmatic hardware	complications
v13429_1_mnpmicacomplications_mnpdocid	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnplastedit	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpptnid	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnppusid	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnplang	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_sigstatus	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_sigreason	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpvsno	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpvslbl	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpcvpid	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpvisid	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpvisno	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpvispdt	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpvisfdt	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfs0	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfs1	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfs2	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfs3	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfcs0	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfcs1	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfcs2	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfcs3	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfsqa	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnpfsct	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_mnphide	26 weeks	0	0	0	0	0
v13429_1_mnpmicacomplications_chk1	26 weeks	x	0	Clavien dindo classification	yes or no	complications
v13429_1_mnpmicacomplications_chk2	26 weeks	x	0	Clavien dindo classification	yes or no	complications
v13429_1_mnpmicacomplications_chk3	26 weeks	x	0	Clavien dindo classification	yes or no	complications
v13429_1_mnpmicacomplications_chklackimplantfail	26 weeks	x	0	implant failure	yes or no	complications
v13429_1_mnpmicacomplications_radlackimplfailreas	26 weeks	x	0	what kind of	0 bis 2	complications
v13429_1_mnpmicacomplications_chkcomplication	26 weeks	x	0	another comlication	yes or no	complications
v13429_1_mnpmicacomplications_txtcomplication	26 weeks	x	0	what kind of	eg symptmatic hardware	complications
v13427_1_mnpmicacomplications_mnpdocid	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnplastedit	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpptnid	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnppusid	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnplang	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_sigstatus	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_sigreason	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpvsno	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpvslbl	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpcvpid	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpvisid	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpvisno	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpvispdt	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpvisfdt	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfs0	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfs1	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfs2	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfs3	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfcs0	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfcs1	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfcs2	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfcs3	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfsqa	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnpfsct	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_mnphide	52 weeks	0	0	0	0	0
v13427_1_mnpmicacomplications_chk1	52 weeks	x	0	Clavien dindo classification	yes or no	complications
v13427_1_mnpmicacomplications_chk2	52 weeks	x	0	Clavien dindo classification	yes or no	complications
v13427_1_mnpmicacomplications_chk3	52 weeks	x	0	Clavien dindo classification	yes or no	complications
v13427_1_mnpmicacomplications_chklackimplantfail	52 weeks	x	0	implant failure	yes or no	complications
v13427_1_mnpmicacomplications_radlackimplfailreas	52 weeks	x	0	what kind of	0 bis 2	complications
v13427_1_mnpmicacomplications_chkcomplication	52 weeks	x	0	another comlication	yes or no	complications
v13427_1_mnpmicacomplications_txtcomplication	52 weeks	x	0	what kind of	eg symptmatic hardware	complications
v13424_1_mnpmicacomplications_mnpdocid	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnplastedit	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpptnid	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnppusid	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnplang	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_sigstatus	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_sigreason	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpvsno	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpvslbl	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpcvpid	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpvisid	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpvisno	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpvispdt	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpvisfdt	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfs0	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfs1	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfs2	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfs3	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfcs0	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfcs1	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfcs2	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfcs3	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfsqa	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnpfsct	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_mnphide	104 weeks	0	0	0	0	0
v13424_1_mnpmicacomplications_chk1	104 weeks	x	0	Clavien dindo classification	yes or no	complications
v13424_1_mnpmicacomplications_chk2	104 weeks	x	0	Clavien dindo classification	yes or no	complications
v13424_1_mnpmicacomplications_chk3	104 weeks	x	0	Clavien dindo classification	yes or no	complications
v13424_1_mnpmicacomplications_chklackimplantfail	104 weeks	x	0	implant failure	yes or no	complications
v13424_1_mnpmicacomplications_radlackimplfailreas	104 weeks	x	0	what kind of	0 bis 2	complications
v13424_1_mnpmicacomplications_chkcomplication	104 weeks	x	0	another comlication	yes or no	complications
v13424_1_mnpmicacomplications_txtcomplication	104 weeks	x	0	what kind of	eg symptmatic hardware	complications
v13424_2_mnpmicacomplications_mnpdocid	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnplastedit	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpptnid	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnppusid	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnplang	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_sigstatus	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_sigreason	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpvsno	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpvslbl	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpcvpid	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpvisid	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpvisno	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpvispdt	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpvisfdt	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfs0	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfs1	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfcs0	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfcs1	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfcs2	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfcs3	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfsqa	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnpfsct	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_mnphide	104 weeks	0	0	0	0	0
v13424_2_mnpmicacomplications_chk1	104 weeks	x	0	Clavien dindo classification	yes or no	complications
v13424_2_mnpmicacomplications_chk2	104 weeks	x	0	Clavien dindo classification	yes or no	complications
v13424_2_mnpmicacomplications_chk3	104 weeks	x	0	Clavien dindo classification	yes or no	complications
v13424_2_mnpmicacomplications_chklackimplantfail	104 weeks	x	0	implant failure	yes or no	complications
v13424_2_mnpmicacomplications_radlackimplfailreas	104 weeks	x	0	what kind of	0 bis 2	complications
v13424_2_mnpmicacomplications_chkcomplication	104 weeks	x	0	another comlication	yes or no	complications
v13424_2_mnpmicacomplications_txtcomplication	104 weeks	x	0	what kind of	eg symptmatic hardware	complications
c_mnpmicastudyend_mnpdocid	0	0	0	0	0	0
c_mnpmicastudyend_mnplastedit	0	0	0	0	0	0
c_mnpmicastudyend_mnpptnid	0	0	0	0	0	0
c_mnpmicastudyend_mnppusid	0	0	0	0	0	0
c_mnpmicastudyend_mnplang	0	0	0	0	0	0
c_mnpmicastudyend_sigstatus	0	0	0	0	0	0
c_mnpmicastudyend_sigreason	0	0	0	0	0	0
c_mnpmicastudyend_mnpvsno	0	0	0	0	0	0
c_mnpmicastudyend_mnpvslbl	0	0	0	0	0	0
c_mnpmicastudyend_mnpfs0	0	0	0	0	0	0
c_mnpmicastudyend_mnpfs1	0	0	0	0	0	0
c_mnpmicastudyend_mnpfs2	0	0	0	0	0	0
c_mnpmicastudyend_mnpfs3	0	0	0	0	0	0
c_mnpmicastudyend_mnpfcs0	0	0	0	0	0	0
c_mnpmicastudyend_mnpfcs1	0	0	0	0	0	0
c_mnpmicastudyend_mnpfcs2	0	0	0	0	0	0
c_mnpmicastudyend_mnpfcs3	0	0	0	0	0	0
c_mnpmicastudyend_mnpfsqa	0	0	0	0	0	0
c_mnpmicastudyend_mnpfsct	0	0	0	0	0	0
c_mnpmicastudyend_mnphide	0	0	0	0	0	0
c_mnpmicastudyend_datstudyend	0	0	0	0	0	0
c_mnpmicastudyend_cbogrundstudyend	0	0	0	0	0	0
c_mnpmicastudyend_txtandere	0	0	0	0	0	0
c_mnpmicastudycomp_mnpdocid	0	0	0	0	0	0
c_mnpmicastudycomp_mnplastedit	0	0	0	0	0	0
c_mnpmicastudycomp_mnpptnid	0	0	0	0	0	0
c_mnpmicastudycomp_mnppusid	0	0	0	0	0	0
c_mnpmicastudycomp_mnplang	0	0	0	0	0	0
c_mnpmicastudycomp_sigstatus	0	0	0	0	0	0
c_mnpmicastudycomp_sigreason	0	0	0	0	0	0
c_mnpmicastudycomp_mnpvsno	0	0	0	0	0	0
c_mnpmicastudycomp_mnpvslbl	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfs0	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfs1	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfs2	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfs3	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfcs0	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfcs1	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfcs2	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfcs3	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfsqa	0	0	0	0	0	0
c_mnpmicastudycomp_mnpfsct	0	0	0	0	0	0
c_mnpmicastudycomp_mnphide	0	0	0	0	0	0
c_mnpmicastudycomp_dtmstdycmpl	0	0	0	0	0	0
c_mnpmicastudycomp_txtinvestigator	0	0	0	0	0	0
